Time, Value
344,3694,34,58714
344,3835,34,58714
344,3974,34,58714
344,4112,34,58714
344,4251,34,58714
344,4392,34,58714
344,453,34,58714
344,4677,34,58714
344,481,34,58714
344,4948,34,58714
344,5086,34,58714
344,5227,34,58714
344,5366,34,58714
344,5504,34,58714
344,5646,34,58714
344,5784,34,58714
344,5923,34,58714
344,6062,34,58714
344,6203,34,58714
344,6341,34,58714
344,6479,34,58714
344,662,34,58714
344,6759,34,58714
344,6897,34,58714
344,7037,34,58714
344,7177,34,58714
344,7315,34,58714
344,7455,34,58714
344,7596,34,58714
344,7734,34,58714
344,7873,34,58714
344,8011,34,58714
344,8152,34,58714
344,8289,34,58714
344,843,34,58714
344,8573,34,58714
344,8708,34,58714
344,8848,34,58714
344,899,34,58714
344,9125,34,58714
344,9266,34,58714
344,9406,34,58714
344,9545,34,58714
344,9682,34,58714
344,9824,34,58714
344,9962,34,58714
345,0101,34,58714
345,0242,34,58714
345,0382,34,58714
345,0519,34,58714
345,0659,34,58714
345,0799,34,58714
345,0939,34,58714
345,1077,34,58714
345,1218,34,58714
345,1356,34,58714
345,1493,34,58714
345,1635,34,58714
345,1775,34,58714
345,1912,34,58714
345,2054,34,58714
345,2192,34,58714
345,233,34,58714
345,2471,34,58714
345,261,34,58714
345,2749,34,58714
345,2888,34,58714
345,3029,34,58714
345,3168,34,58714
345,3305,34,58714
345,3446,34,58714
345,3585,34,58714
345,3723,34,58714
345,3864,34,58714
345,4003,34,58714
345,4142,34,58714
345,4279,34,58714
345,442,34,58714
345,4561,34,58714
345,4699,34,58714
345,4839,34,58714
345,4978,34,58714
345,5116,34,58714
345,5256,34,58714
345,5396,34,58714
345,5535,34,58714
345,5673,34,58714
345,5813,34,58714
345,5952,34,58714
345,6089,34,58714
345,6231,34,58714
345,6371,34,58714
345,6508,34,58714
345,6649,34,58714
345,6789,34,58714
345,6926,34,58714
345,7066,34,58714
345,7206,34,58714
345,7345,34,58714
345,7483,34,58714
345,7623,34,58714
345,7762,34,58714
345,7899,34,58714
345,8038,34,58714
345,8179,34,58714
345,8315,34,58714
345,8456,34,58714
345,8596,34,58714
345,8738,34,58714
345,8875,34,58714
345,9016,34,58714
345,9155,34,58714
345,9293,34,58714
345,9433,34,58714
345,9573,34,58714
345,9711,34,58714
345,9851,34,58714
345,9991,34,58714
346,0129,34,58714
346,0269,34,58714
346,041,34,58714
346,055,34,58714
346,0687,34,58714
346,0828,34,58714
346,0966,34,58714
346,1105,34,58714
346,1246,34,58714
346,1385,34,58714
346,1522,34,58714
346,1663,34,58714
346,1804,34,58714
346,1942,34,58714
346,208,34,58714
346,2221,34,58714
346,236,34,58714
346,2498,34,58714
346,264,34,58714
346,278,34,58714
346,2919,34,58714
346,3059,34,58714
346,3197,34,58714
346,3336,34,58714
346,3472,34,58714
346,3612,34,58714
346,3751,34,58714
346,3889,34,58714
346,4031,34,58714
346,4172,34,58714
346,4308,34,58714
346,4446,34,58714
346,4586,34,58714
346,4724,34,58714
346,4865,34,58714
346,5003,34,58714
346,5142,34,58714
346,528,34,58714
346,542,34,58714
346,556,34,58714
346,5698,34,58714
346,5839,34,58714
346,5977,34,58714
346,6115,34,58714
346,6256,34,58714
346,6395,34,58714
346,6534,34,58714
346,6671,34,58714
346,6813,34,58714
346,6953,34,58714
346,7091,34,58714
346,7232,34,58714
346,7373,34,58714
346,7509,34,58714
346,7649,34,58714
346,7789,34,58714
346,7927,34,58714
346,8067,34,58714
346,8208,34,58714
346,8346,34,58714
346,8484,34,58714
346,8624,34,58714
346,8764,34,58714
346,8904,34,58714
346,9044,34,58714
346,9181,34,58714
346,9319,34,58714
346,9461,34,58714
346,96,34,58714
346,974,34,58714
346,9877,34,58714
347,0018,34,58714
347,0159,34,58714
347,0301,34,58714
347,0444,34,58714
347,0581,34,58714
347,072,34,58714
347,0859,34,58714
347,0999,34,58714
347,1138,34,58714
347,1276,34,58714
347,1415,34,58714
347,1555,34,58714
347,1692,34,58714
347,1833,34,58714
347,1972,34,58714
347,2109,34,58714
347,2251,34,58714
347,239,34,58714
347,2527,34,58714
347,2669,34,58714
347,2808,34,58714
347,2947,34,58714
347,3085,34,58714
347,3225,34,58714
347,3365,34,58714
347,3502,34,58714
347,3642,34,58714
347,3784,34,58714
347,3919,34,58714
347,406,34,58714
347,4199,34,58714
347,4341,34,58714
347,4477,34,58714
347,4618,34,58714
347,4757,34,58714
347,4895,34,58714
347,5036,34,58714
347,5175,34,58714
347,5313,34,58714
347,5453,34,58714
347,5594,34,58714
347,5731,34,58714
347,5872,34,58714
347,6011,34,58714
347,615,34,58714
347,6289,34,58714
347,6429,34,58714
347,6569,34,58714
347,6706,34,58714
347,6849,34,58714
347,6986,34,58714
347,7124,34,58714
347,7265,34,58714
347,7404,34,58714
347,7543,34,58714
347,7681,34,58714
347,7822,34,58714
347,7961,34,58714
347,8101,34,58714
347,8239,34,58714
347,8378,34,58714
347,8517,34,58714
347,8656,34,58714
347,8795,34,58714
347,8935,34,58714
347,9077,34,58714
347,9215,34,58714
347,9352,34,58714
347,9491,34,58714
347,9633,34,58714
347,9771,34,58714
347,9908,34,58714
348,005,34,58714
348,0189,34,58714
348,0327,34,58714
348,0468,34,58714
348,0607,34,58714
348,0749,34,58714
348,0887,34,58714
348,1027,34,58714
348,1166,34,58714
348,1301,34,58714
348,144,34,58714
348,1578,34,58714
348,1715,34,58714
348,1854,34,58714
348,1993,34,58714
348,2131,34,58714
348,227,34,58714
348,2409,34,58714
348,2548,34,58714
348,2686,34,58714
348,2827,34,58714
348,2965,34,58714
348,3102,34,58714
348,3243,34,58714
348,3382,34,58714
348,352,34,58714
348,366,34,58714
348,3799,34,58714
348,3939,34,58714
348,4076,34,58714
348,4218,34,58714
348,4357,34,58714
348,4494,34,58714
348,4637,34,58714
348,4777,34,58714
348,4912,34,58714
348,5052,34,58714
348,5191,34,58714
348,533,34,58714
348,5471,34,58714
348,5609,34,58714
348,575,34,58714
348,5887,34,58714
348,6027,34,58714
348,6167,34,58714
348,6305,34,58714
348,6445,34,58714
348,6584,34,58714
348,6722,34,58714
348,6863,34,58714
348,7002,34,58714
348,7142,34,58714
348,7281,34,58714
348,742,34,58714
348,756,34,58714
348,7698,34,58714
348,784,34,58714
348,7979,34,58714
348,8116,34,58714
348,8257,34,58714
348,8396,34,58714
348,8536,34,58714
348,8673,34,58714
348,8815,34,58714
348,8953,34,58714
348,9091,34,58714
348,9233,34,58714
348,9373,34,58714
348,9509,34,58714
348,965,34,58714
348,9789,34,58714
348,9927,34,58714
349,0067,34,58714
349,021,34,58714
349,0346,34,58714
349,0483,34,58714
349,0625,34,58714
349,0764,34,58714
349,0901,34,58714
349,1043,34,58714
349,1183,34,58714
349,1323,34,58714
349,1465,34,58714
349,1604,34,58714
349,1742,34,58714
349,188,34,58714
349,2021,34,58714
349,216,34,58714
349,2299,34,58714
349,244,34,58714
349,2579,34,58714
349,2717,34,58714
349,2857,34,58714
349,2997,34,58714
349,3136,34,58714
349,3274,34,58714
349,3416,34,58714
349,3555,34,58714
349,3692,34,58714
349,3833,34,58714
349,3973,34,58714
349,411,34,58714
349,4252,34,58714
349,4391,34,58714
349,4529,34,58714
349,467,34,58714
349,4809,34,58714
349,4949,34,58714
349,5086,34,58714
349,5227,34,58714
349,5366,34,58714
349,5503,34,58714
349,5644,34,58714
349,5784,34,58714
349,5922,34,58714
349,6063,34,68652
349,6202,34,93089
349,6341,35,2844
349,6479,35,63791
349,6619,36,00468
349,6758,36,36961
349,6897,36,73411
349,7037,37,09832
349,7177,37,46294
349,7314,37,82838
349,7456,38,19473
349,7594,38,57145
349,7733,38,9613
349,7871,39,36193
349,8012,39,7812
349,8151,40,21066
349,8288,40,64668
349,8429,41,06828
349,8569,41,45055
349,8707,41,806
349,8847,42,11858
349,8987,42,22437
349,9124,42,22437
349,9264,42,22437
349,9404,42,22437
349,9543,42,22437
349,968,42,22437
349,982,42,22437
349,9959,42,22437
350,0097,42,22437
350,0239,42,22437
350,0376,42,22437
350,0512,42,22437
350,0654,42,22437
350,0793,42,22437
350,0931,42,22437
350,1072,42,22437
350,1212,42,22437
350,135,42,22437
350,149,42,22437
350,163,42,22437
350,1769,42,22437
350,1906,42,22437
350,2047,42,22437
350,2184,42,22437
350,2324,42,22437
350,2463,42,22437
350,2603,42,22437
350,2741,42,22437
350,2879,42,22437
350,3021,42,22437
350,3159,42,22437
350,3297,42,22437
350,3437,42,22437
350,3575,42,22437
350,3712,42,22437
350,3852,42,22437
350,3992,42,22437
350,4129,42,22437
350,4268,42,22437
350,4407,42,22437
350,4546,42,22437
350,4683,42,22437
350,4824,42,22437
350,4964,42,22437
350,5102,42,22437
350,5242,42,22437
350,5381,42,22437
350,5518,42,22437
350,566,42,22437
350,58,42,22437
350,5939,42,22437
350,6076,42,22437
350,6217,42,22437
350,6356,42,22437
350,6494,42,22437
350,6636,42,22437
350,678,42,22437
350,6918,42,22437
350,7058,42,22437
350,7196,42,22437
350,7337,42,22437
350,7473,42,22437
350,7613,42,22437
350,7751,42,22437
350,7889,42,22437
350,803,42,22437
350,8169,42,22437
350,8306,42,22437
350,8446,42,22437
350,8585,42,22437
350,8723,42,22437
350,8863,42,22437
350,9003,42,22437
350,9142,42,22437
350,9279,42,22437
350,9421,42,22437
350,956,42,22437
350,9696,42,22437
350,9837,42,22437
350,9977,42,22437
351,0115,42,22437
351,0257,42,22437
351,0395,42,22437
351,0534,42,22437
351,0671,42,22437
351,0812,42,22437
351,095,42,22437
351,1089,42,22437
351,123,42,22437
351,137,42,22437
351,1565,42,22437
351,1649,42,22437
351,1802,42,22437
351,194,42,22437
351,2075,42,22437
351,2213,42,22437
351,235,42,22437
351,2487,42,22437
351,2625,42,22437
351,2765,42,22437
351,2901,42,22437
351,304,42,22437
351,3178,42,22437
351,3316,42,22437
351,3456,42,22437
351,3596,42,22437
351,3734,42,22437
351,3875,42,22437
351,4014,42,22437
351,4153,42,22437
351,4287,42,22437
351,4428,42,22437
351,4567,42,22437
351,4705,42,22437
351,4845,42,22437
351,4985,42,22437
351,5121,42,22437
351,5263,42,22437
351,5403,42,22437
351,5541,42,22437
351,5678,42,22437
351,5819,42,22437
351,5959,42,22437
351,6097,42,22437
351,6238,42,22437
351,6378,42,22437
351,6517,42,22437
351,666,42,22437
351,6801,42,22437
351,694,42,22437
351,7076,42,22437
351,7214,42,22437
351,7351,42,22437
351,7487,42,22437
351,763,42,22437
351,7765,42,22437
351,7902,42,22437
351,8041,42,22437
351,8181,42,22437
351,8316,42,22437
351,8456,42,22437
351,8596,42,22437
351,8735,42,22437
351,8872,42,22437
351,9013,42,22437
351,9153,42,22437
351,929,42,22437
351,9431,42,22437
351,957,42,22437
351,971,42,22437
351,9848,42,22437
351,9986,42,22437
352,0125,42,22437
352,0266,42,22437
352,0405,42,22437
352,0544,42,22437
352,0681,42,22437
352,0822,42,22437
352,0962,42,22437
352,1099,42,22437
352,1241,42,22437
352,138,42,22437
352,1518,42,22437
352,1658,42,22437
352,1798,42,22437
352,1936,42,22437
352,2075,42,22437
352,2216,42,22437
352,2353,42,22437
352,2491,42,22437
352,263,42,22437
352,277,42,22437
352,2907,42,22437
352,3048,42,22437
352,3187,42,22437
352,3325,42,22437
352,3466,42,22437
352,3606,42,22437
352,3744,42,22437
352,3882,42,22437
352,4023,42,22437
352,4162,42,22437
352,43,42,22437
352,444,42,22437
352,4582,42,22437
352,4718,42,22437
352,4857,42,22437
352,4997,42,22437
352,5135,42,22437
352,5273,42,22437
352,5414,42,22437
352,5555,42,22437
352,5691,42,22437
352,5834,42,22437
352,5973,42,22437
352,6111,42,22437
352,6252,42,22437
352,639,42,22437
352,6529,42,46702
352,667,42,90781
352,681,43,33858
352,6949,43,76861
352,7089,44,1983
352,7229,44,6262
352,7367,45,05363
352,7505,45,48109
352,7645,45,90855
352,7786,46,33666
352,7924,46,76704
352,8065,47,19741
352,8204,47,65447
352,8344,48,12652
352,8481,48,61175
352,8623,49,10325
352,8761,49,54065
352,8899,49,54065
352,9039,49,54065
352,9179,49,54065
352,9317,49,54065
352,9457,49,54065
352,9597,49,54065
352,9737,49,54065
352,9877,49,54065
353,0016,49,54065
353,0157,49,54065
353,0294,49,54065
353,0435,49,54065
353,0575,49,54065
353,0712,49,54065
353,0852,49,54065
353,0992,49,54065
353,113,49,54065
353,127,49,54065
353,141,49,54065
353,1549,49,54065
353,1686,49,54065
353,1826,49,54065
353,1967,49,54065
353,2104,49,54065
353,2245,49,54065
353,2385,49,54065
353,2522,49,54065
353,2662,49,54065
353,2802,49,54065
353,2941,49,54065
353,3078,49,54065
353,3219,49,54065
353,3358,49,54065
353,3498,49,54065
353,3636,49,54065
353,3775,49,54065
353,3913,49,54065
353,4055,49,54065
353,4193,49,54065
353,4331,49,54065
353,4471,49,54065
353,4611,49,54065
353,475,49,54065
353,4889,49,54065
353,5032,49,54065
353,5169,49,54065
353,5305,49,54065
353,5446,49,54065
353,5586,49,54065
353,5724,49,54065
353,5865,49,54065
353,6005,49,54065
353,6144,49,54065
353,6284,49,54065
353,6425,49,54065
353,6563,49,54065
353,6699,49,54065
353,6839,49,54065
353,6977,49,54065
353,7115,49,54065
353,7255,49,54065
353,7393,49,54065
353,7533,49,54065
353,7671,49,54065
353,781,49,54065
353,795,49,54065
353,8086,49,54065
353,8226,49,54065
353,8364,49,54065
353,85,49,54065
353,8641,49,54065
353,8778,49,54065
353,8915,49,54065
353,9055,49,54065
353,9193,49,54065
353,9331,49,54065
353,947,49,54065
353,9608,49,54065
353,9746,49,54065
353,9883,49,54065
354,0025,49,54065
354,0162,49,54065
354,03,49,54065
354,044,49,54065
354,0579,49,54065
354,0717,49,54065
354,0861,49,54065
354,0995,49,54065
354,1133,49,54065
354,127,49,54065
354,141,49,54065
354,1548,49,54065
354,1685,49,54065
354,1824,49,54065
354,1963,49,54065
354,21,49,54065
354,2238,49,54065
354,2379,49,54065
354,2518,49,54065
354,2658,49,54065
354,2796,49,54065
354,2934,49,54065
354,3073,49,54065
354,3214,49,54065
354,3352,49,54065
354,3489,49,54065
354,3629,49,54065
354,3768,49,54065
354,3904,49,54065
354,4044,49,54065
354,4182,49,54065
354,4319,49,54065
354,4458,49,54065
354,4597,49,54065
354,4736,49,54065
354,4871,49,54065
354,5011,49,54065
354,515,49,54065
354,5287,49,54065
354,5427,49,54065
354,5565,49,54065
354,5701,49,54065
354,5843,49,54065
354,5981,49,54065
354,6119,49,54065
354,626,49,54065
354,6399,49,54065
354,6537,49,54065
354,6675,49,54065
354,6817,49,54065
354,6956,49,54065
354,7093,49,54065
354,7234,49,54065
354,7373,49,54065
354,7512,49,54065
354,7652,49,54065
354,7791,49,54065
354,793,49,54065
354,807,49,54065
354,8209,49,54065
354,8349,49,54065
354,8486,49,54065
354,8627,49,54065
354,8768,49,54065
354,8904,49,54065
354,9044,49,54065
354,9183,49,54065
354,9321,49,54065
354,9463,49,54065
354,9602,49,54065
354,9742,49,54065
354,9879,49,54065
355,002,49,54065
355,0161,49,54065
355,0298,49,54065
355,0439,49,54065
355,0578,49,54065
355,0717,49,54065
355,086,49,54065
355,1002,49,54065
355,114,49,54065
355,1277,49,54065
355,1417,49,54065
355,1556,49,54065
355,1693,49,54065
355,1834,49,54065
355,1972,49,54065
355,2109,49,54065
355,2249,49,54065
355,2388,49,54065
355,2526,49,54065
355,2666,49,54065
355,2806,49,54065
355,2946,49,54065
355,3084,49,54065
355,3223,49,54065
355,3362,49,54065
355,35,49,54065
355,3641,49,54065
355,378,49,54065
355,3918,49,54065
355,4059,49,54065
355,4198,49,54065
355,4337,49,54065
355,4475,49,54065
355,4615,49,54065
355,4754,49,54065
355,4892,49,54065
355,5032,49,54065
355,5173,49,54065
355,5309,49,54065
355,5451,49,54065
355,5591,49,54065
355,5727,49,54065
355,5869,49,54065
355,6007,49,54065
355,6147,49,54065
355,6284,49,54065
355,6425,49,54065
355,6565,49,54065
355,6702,49,54065
355,6843,49,54065
355,6982,49,54065
355,712,49,54065
355,7261,49,54065
355,7401,49,54065
355,7539,49,54065
355,7677,49,54065
355,7817,49,54065
355,7957,49,54065
355,8094,49,54065
355,8235,49,54065
355,8374,49,54065
355,8512,49,54065
355,8654,49,54065
355,8792,49,54065
355,8932,49,54065
355,9071,49,54065
355,9211,49,54065
355,9349,49,54065
355,9486,49,54065
355,9627,49,54065
355,9767,49,54065
355,9904,49,54065
356,0045,49,54065
356,0184,49,54065
356,0323,49,54065
356,0463,49,54065
356,0602,49,54065
356,0742,49,54065
356,0879,49,54065
356,102,49,54065
356,1159,49,54065
356,1297,49,54065
356,1439,49,54065
356,1578,49,54065
356,1716,49,54065
356,1855,49,54065
356,1995,49,54065
356,2134,49,54065
356,2274,49,54065
356,2413,49,54065
356,2552,49,54065
356,269,49,54065
356,2831,49,54065
356,297,49,54065
356,3108,49,54065
356,3248,49,54065
356,3387,49,54065
356,3524,49,54065
356,3666,49,54065
356,3805,49,54065
356,3944,49,54065
356,4084,49,54065
356,4223,49,54065
356,4363,49,54065
356,45,49,54065
356,464,49,54065
356,4781,49,54065
356,4917,49,54065
356,5058,49,54065
356,5198,49,54065
356,5337,49,54065
356,5473,49,54065
356,5615,49,54065
356,5754,49,54065
356,5891,49,54065
356,6033,49,54065
356,6172,49,54065
356,6309,49,54065
356,645,49,54065
356,659,49,54065
356,6728,49,54065
356,687,49,54065
356,7008,49,54065
356,7146,49,54065
356,7284,49,54065
356,7425,49,54065
356,7564,49,54065
356,7703,49,54065
356,7842,49,54065
356,7982,49,54065
356,812,49,54065
356,8261,49,54065
356,8401,49,54065
356,8539,49,54065
356,8676,49,54065
356,8817,49,54065
356,8957,49,54065
356,9095,49,54065
356,9236,49,54065
356,9374,49,54065
356,9511,49,54065
356,9651,49,54065
356,9791,49,54065
356,9929,49,54065
357,0069,49,54065
357,0208,49,54065
357,0349,49,54065
357,0485,49,54065
357,0626,49,54065
357,0765,49,54065
357,0902,49,54065
357,1042,49,54065
357,1182,49,54065
357,1319,49,54065
357,1461,49,54065
357,16,49,54065
357,1738,49,54065
357,1876,49,54065
357,2016,49,54065
357,2155,49,54065
357,2293,49,54065
357,2435,49,54065
357,2574,49,54065
357,271,49,54065
357,2851,49,54065
357,2991,49,54065
357,3128,49,54065
357,3269,49,54065
357,3409,49,54065
357,3547,49,54065
357,3685,49,54065
357,3826,49,54065
357,3966,49,61453
357,4105,49,74466
357,4245,49,92154
357,4384,50,117
357,4521,50,31847
357,4661,50,52671
357,4801,50,76652
357,494,51,02807
357,5078,51,28962
357,5219,51,56319
357,5358,51,83591
357,5497,52,10447
357,5636,52,37302
357,5775,52,62893
357,5913,52,62893
357,6054,52,62893
357,6192,52,62893
357,6331,52,62893
357,6473,52,62893
357,6611,52,62893
357,6751,52,62893
357,6888,52,62893
357,7029,52,62893
357,7168,52,62893
357,7307,52,62893
357,7447,52,62893
357,7588,52,62893
357,7726,52,62893
357,7865,52,62893
357,8006,52,62893
357,8144,52,62893
357,8282,52,70074
357,8423,52,77256
357,8561,53,18576
357,8699,53,64637
357,8839,54,10697
357,8978,54,56208
357,9117,55,01694
357,9257,55,4717
357,9397,55,92656
357,9534,56,38456
357,9673,56,85135
357,9813,57,32978
357,9952,57,82285
358,0089,57,82285
358,0229,57,82285
358,0368,57,82285
358,0509,57,82285
358,0648,57,82285
358,0786,57,82285
358,0925,57,82285
358,1065,57,82285
358,1206,57,82285
358,1346,57,82285
358,1483,57,82285
358,1624,57,82285
358,1763,57,82285
358,1901,57,82285
358,2042,57,82285
358,2182,57,82285
358,232,57,82285
358,2461,57,82285
358,26,57,82285
358,2739,57,82285
358,2876,57,82285
358,3017,57,82285
358,3157,57,82285
358,3294,57,82285
358,3436,57,82285
358,3574,57,82285
358,3715,57,82285
358,3854,57,82285
358,3993,57,82285
358,4131,57,82285
358,4272,57,82285
358,4411,57,82285
358,4551,57,82285
358,4689,57,82285
358,483,57,82285
358,4969,57,82285
358,5107,57,82285
358,5251,57,82285
358,5389,57,82285
358,5523,57,82285
358,5665,57,82285
358,5805,57,82285
358,5944,57,82285
358,6082,57,82285
358,6223,57,82285
358,6362,57,82285
358,6501,57,82285
358,6641,57,82285
358,6817,57,82285
358,6922,57,82285
358,7058,57,82285
358,7199,57,82285
358,7337,57,82285
358,7475,57,82285
358,7617,57,82285
358,7755,57,82285
358,7893,57,82285
358,8034,57,82285
358,8173,57,82285
358,8312,57,82285
358,8452,57,82285
358,8592,57,82285
358,873,57,82285
358,8872,57,82285
358,901,57,82285
358,915,57,82285
358,9289,57,82285
358,9428,57,82285
358,9568,57,82285
358,9705,57,82285
358,9845,57,82285
358,9984,57,82285
359,0123,57,82285
359,0263,57,82285
359,0403,57,82285
359,0541,57,82285
359,0681,57,82285
359,082,57,82285
359,0959,57,82285
359,1096,57,82285
359,1237,57,82285
359,1375,57,82285
359,1513,57,82285
359,1655,57,82285
359,1794,57,82285
359,1931,57,82285
359,2072,57,82285
359,2212,57,82285
359,235,57,82285
359,2489,57,82285
359,263,57,82285
359,2769,57,82285
359,2907,57,82285
359,3047,57,82285
359,3188,57,82285
359,3325,57,82285
359,3465,57,82285
359,3604,57,82285
359,3744,57,82285
359,3881,57,82285
359,4022,57,82285
359,4158,57,82285
359,4295,57,82285
359,4436,57,82285
359,4576,57,82285
359,4715,57,82285
359,4856,57,82285
359,4995,57,82285
359,5136,57,82285
359,5273,57,82285
359,5415,57,82285
359,5554,57,82285
359,5691,57,82285
359,5833,57,82285
359,5973,57,82285
359,611,57,82285
359,6251,57,82285
359,639,57,82285
359,6528,57,82285
359,6668,57,82285
359,6808,57,82285
359,6947,57,82285
359,7085,57,82285
